id,text
sym_43,"TYPE: SYMPTOM_DISEASE
DISEASE: Jaundice
SYMPTOMS: itching, vomiting, fatigue, weight loss, high fever, yellowish skin, dark urine, abdominal pain
SYMPTOM_SYNONYMS: itching related discomfort, mild itching, severe itching, itching sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Jaundice persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_44,"TYPE: SYMPTOM_DISEASE
DISEASE: Hepatitis A
SYMPTOMS: joint pain, vomiting, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, diarrhoea, mild fever, yellowing of eyes, muscle pain
SYMPTOM_SYNONYMS: joint pain related discomfort, mild joint pain, severe joint pain, joint pain sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing joint pain? | Is the joint pain getting worse over time? | Have you taken any medication for joint pain? | Do you have any other symptoms along with joint pain?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hepatitis A persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_45,"TYPE: SYMPTOM_DISEASE
DISEASE: Hepatitis C
SYMPTOMS: fatigue, yellowish skin, nausea, loss of appetite, yellowing of eyes, family history
SYMPTOM_SYNONYMS: tiredness, low energy, exhaustion, lethargy
FOLLOW_UP_QUESTIONS: How long have you been experiencing fatigue? | Is the fatigue getting worse over time? | Have you taken any medication for fatigue? | Do you have any other symptoms along with fatigue?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hepatitis C persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_46,"TYPE: SYMPTOM_DISEASE
DISEASE: Allergy
SYMPTOMS: continuous sneezing, shivering, chills, watering from eyes
SYMPTOM_SYNONYMS: continuous sneezing related discomfort, mild continuous sneezing, severe continuous sneezing, continuous sneezing sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing continuous sneezing? | Is the continuous sneezing getting worse over time? | Have you taken any medication for continuous sneezing? | Do you have any other symptoms along with continuous sneezing?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Allergy persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_47,"TYPE: SYMPTOM_DISEASE
DISEASE: Typhoid
SYMPTOMS: chills, vomiting, fatigue, high fever, headache, nausea, constipation, abdominal pain, diarrhoea, belly pain
SYMPTOM_SYNONYMS: chills related discomfort, mild chills, severe chills, chills sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing chills? | Is the chills getting worse over time? | Have you taken any medication for chills? | Do you have any other symptoms along with chills?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Typhoid persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_48,"TYPE: SYMPTOM_DISEASE
DISEASE: Bronchial Asthma
SYMPTOMS: fatigue, cough, high fever, breathlessness, family history, mucoid sputum
SYMPTOM_SYNONYMS: tiredness, low energy, exhaustion, lethargy
FOLLOW_UP_QUESTIONS: How long have you been experiencing fatigue? | Is the fatigue getting worse over time? | Have you taken any medication for fatigue? | Do you have any other symptoms along with fatigue?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Bronchial Asthma persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_49,"TYPE: SYMPTOM_DISEASE
DISEASE: Chronic Cholestasis
SYMPTOMS: itching, vomiting, yellowish skin, loss of appetite, abdominal pain, yellowing of eyes
SYMPTOM_SYNONYMS: itching related discomfort, mild itching, severe itching, itching sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Chronic Cholestasis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_50,"TYPE: SYMPTOM_DISEASE
DISEASE: Typhoid
SYMPTOMS: chills, vomiting, fatigue, high fever, nausea, constipation, abdominal pain, diarrhoea, toxic look (typhos), belly pain
SYMPTOM_SYNONYMS: chills related discomfort, mild chills, severe chills, chills sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing chills? | Is the chills getting worse over time? | Have you taken any medication for chills? | Do you have any other symptoms along with chills?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Typhoid persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_51,"TYPE: SYMPTOM_DISEASE
DISEASE: Hypertension
SYMPTOMS: headache, chest pain, loss of balance, lack of concentration
SYMPTOM_SYNONYMS: head pain, migraine-like pain, pressure in head, skull ache
FOLLOW_UP_QUESTIONS: How long have you been experiencing headache? | Is the headache getting worse over time? | Have you taken any medication for headache? | Do you have any other symptoms along with headache?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hypertension  persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_52,"TYPE: SYMPTOM_DISEASE
DISEASE: Paralysis (brain hemorrhage)
SYMPTOMS: vomiting, headache, weakness of one body side, altered sensorium
SYMPTOM_SYNONYMS: throwing up, emesis, nausea with expulsion, retching
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Paralysis (brain hemorrhage) persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_53,"TYPE: SYMPTOM_DISEASE
DISEASE: Hypertension
SYMPTOMS: chest pain, dizziness, loss of balance, lack of concentration
SYMPTOM_SYNONYMS: chest discomfort, tightness in chest, pressure in chest, thoracic pain
FOLLOW_UP_QUESTIONS: How long have you been experiencing chest pain? | Is the chest pain getting worse over time? | Have you taken any medication for chest pain? | Do you have any other symptoms along with chest pain?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hypertension  persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_54,"TYPE: SYMPTOM_DISEASE
DISEASE: Bronchitis
SYMPTOMS: cough, breathlessness, mild fever, phlegm, chest pain, obesity, extra marital contacts
SYMPTOM_SYNONYMS: cough, phlegm, breathlessness, chest_pain, mild_fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_55,"TYPE: SYMPTOM_DISEASE
DISEASE: Heart Attack
SYMPTOMS: vomiting, breathlessness, sweating, chest pain
SYMPTOM_SYNONYMS: throwing up, emesis, nausea with expulsion, retching
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Heart Attack persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_56,"TYPE: SYMPTOM_DISEASE
DISEASE: Acne
SYMPTOMS: skin rash, pus filled pimples, blackheads, scurring
SYMPTOM_SYNONYMS: skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing skin rash? | Is the skin rash getting worse over time? | Have you taken any medication for skin rash? | Do you have any other symptoms along with skin rash?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Acne persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_57,"TYPE: SYMPTOM_DISEASE
DISEASE: Arthritis
SYMPTOMS: muscle weakness, stiff neck, swelling joints, movement stiffness, painful walking
SYMPTOM_SYNONYMS: muscle weakness related discomfort, mild muscle weakness, severe muscle weakness, muscle weakness sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing muscle weakness? | Is the muscle weakness getting worse over time? | Have you taken any medication for muscle weakness? | Do you have any other symptoms along with muscle weakness?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Arthritis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_58,"TYPE: SYMPTOM_DISEASE
DISEASE: Dimorphic Hemmorhoids (piles)
SYMPTOMS: constipation, pain during bowel movements, bloody stool, irritation in anus
SYMPTOM_SYNONYMS: constipation related discomfort, mild constipation, severe constipation, constipation sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing constipation? | Is the constipation getting worse over time? | Have you taken any medication for constipation? | Do you have any other symptoms along with constipation?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Dimorphic Hemmorhoids (piles) persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_59,"TYPE: SYMPTOM_DISEASE
DISEASE: Psoriasis
SYMPTOMS: skin rash, joint pain, skin peeling, silver like dusting, small dents in nails
SYMPTOM_SYNONYMS: skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing skin rash? | Is the skin rash getting worse over time? | Have you taken any medication for skin rash? | Do you have any other symptoms along with skin rash?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Psoriasis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_60,"TYPE: SYMPTOM_DISEASE
DISEASE: Osteoarthritis
SYMPTOMS: joint pain, neck pain, knee pain, hip joint pain, swelling joints, painful walking
SYMPTOM_SYNONYMS: joint pain related discomfort, mild joint pain, severe joint pain, joint pain sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing joint pain? | Is the joint pain getting worse over time? | Have you taken any medication for joint pain? | Do you have any other symptoms along with joint pain?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Osteoarthritis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_61,"TYPE: SYMPTOM_DISEASE
DISEASE: Jaundice
SYMPTOMS: itching, vomiting, fatigue, weight loss, high fever, yellowish skin, dark urine, abdominal pain
SYMPTOM_SYNONYMS: itching related discomfort, mild itching, severe itching, itching sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Jaundice persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_62,"TYPE: SYMPTOM_DISEASE
DISEASE: Pneumonia
SYMPTOMS: fatigue, anxiety, cough, high fever, breathlessness, chest pain, rusty sputum
SYMPTOM_SYNONYMS: high_fever, cough, breathlessness, chest_pain, rusty_sputum
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
