id,record_type,lookup_text,structured_text
sym_17,symptom_disease,"vomiting, breathlessness, chest pain, throwing up, emesis, nausea with expulsion, retching","TYPE: SYMPTOM_DISEASE
DISEASE: Heart Attack
SYMPTOMS: vomiting, breathlessness, chest pain
SYMPTOM_SYNONYMS: throwing up, emesis, nausea with expulsion, retching
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Heart Attack persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_17_triage,symptom_triage,"vomiting, breathlessness, chest pain, throwing up, emesis, nausea with expulsion, retching","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: vomiting, breathlessness, chest pain, throwing up, emesis, nausea with expulsion, retching
POSSIBLE_CONDITION: Heart Attack
SEVERITY_LEVEL: High
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Heart Attack persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_18,symptom_disease,"fatigue, cough, high fever, breathlessness, family history, mucoid sputum, tiredness, low energy, exhaustion, lethargy","TYPE: SYMPTOM_DISEASE
DISEASE: Bronchial Asthma
SYMPTOMS: fatigue, cough, high fever, breathlessness, family history, mucoid sputum
SYMPTOM_SYNONYMS: tiredness, low energy, exhaustion, lethargy
FOLLOW_UP_QUESTIONS: How long have you been experiencing fatigue? | Is the fatigue getting worse over time? | Have you taken any medication for fatigue? | Do you have any other symptoms along with fatigue?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Bronchial Asthma persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_18_triage,symptom_triage,"fatigue, cough, high fever, breathlessness, family history, mucoid sputum, tiredness, low energy, exhaustion, lethargy","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: fatigue, cough, high fever, breathlessness, family history, mucoid sputum, tiredness, low energy, exhaustion, lethargy
POSSIBLE_CONDITION: Bronchial Asthma
SEVERITY_LEVEL: High
FOLLOW_UP_QUESTIONS: How long have you been experiencing fatigue? | Is the fatigue getting worse over time? | Have you taken any medication for fatigue? | Do you have any other symptoms along with fatigue?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Bronchial Asthma persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_19,symptom_disease,"cough, high fever, breathlessness, chest pain, mucoid sputum, rusty sputum, blister, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_DISEASE
DISEASE: Pneumonia
SYMPTOMS: cough, high fever, breathlessness, chest pain, mucoid sputum, rusty sputum, blister
SYMPTOM_SYNONYMS: high fever, cough, breathlessness, chest pain, rusty sputum
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_19_triage,symptom_triage,"cough, high fever, breathlessness, chest pain, mucoid sputum, rusty sputum, blister, high fever, cough, breathlessness, chest pain, rusty sputum","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: cough, high fever, breathlessness, chest pain, mucoid sputum, rusty sputum, blister, high fever, cough, breathlessness, chest pain, rusty sputum
POSSIBLE_CONDITION: Pneumonia
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_21,symptom_disease,"skin rash, high fever, red sore around nose, yellow crust ooze, skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation","TYPE: SYMPTOM_DISEASE
DISEASE: Impetigo
SYMPTOMS: skin rash, high fever, red sore around nose, yellow crust ooze
SYMPTOM_SYNONYMS: skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing skin rash? | Is the skin rash getting worse over time? | Have you taken any medication for skin rash? | Do you have any other symptoms along with skin rash?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Impetigo persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_21_triage,symptom_triage,"skin rash, high fever, red sore around nose, yellow crust ooze, skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: skin rash, high fever, red sore around nose, yellow crust ooze, skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation
POSSIBLE_CONDITION: Impetigo
SEVERITY_LEVEL: Low
FOLLOW_UP_QUESTIONS: How long have you been experiencing skin rash? | Is the skin rash getting worse over time? | Have you taken any medication for skin rash? | Do you have any other symptoms along with skin rash?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Impetigo persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_22,symptom_disease,"back pain, weakness in limbs, neck pain, dizziness, loss of balance, back pain related discomfort, mild back pain, severe back pain, back pain sensation","TYPE: SYMPTOM_DISEASE
DISEASE: Cervical Spondylosis
SYMPTOMS: back pain, weakness in limbs, neck pain, dizziness, loss of balance
SYMPTOM_SYNONYMS: back pain related discomfort, mild back pain, severe back pain, back pain sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing back pain? | Is the back pain getting worse over time? | Have you taken any medication for back pain? | Do you have any other symptoms along with back pain?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Cervical Spondylosis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_22_triage,symptom_triage,"back pain, weakness in limbs, neck pain, dizziness, loss of balance, back pain related discomfort, mild back pain, severe back pain, back pain sensation","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: back pain, weakness in limbs, neck pain, dizziness, loss of balance, back pain related discomfort, mild back pain, severe back pain, back pain sensation
POSSIBLE_CONDITION: Cervical Spondylosis
SEVERITY_LEVEL: Low
FOLLOW_UP_QUESTIONS: How long have you been experiencing back pain? | Is the back pain getting worse over time? | Have you taken any medication for back pain? | Do you have any other symptoms along with back pain?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Cervical Spondylosis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_23,symptom_disease,"headache, chest pain, dizziness, loss of balance, lack of concentration, head pain, migraine-like pain, pressure in head, skull ache","TYPE: SYMPTOM_DISEASE
DISEASE: Hypertension
SYMPTOMS: headache, chest pain, dizziness, loss of balance, lack of concentration
SYMPTOM_SYNONYMS: head pain, migraine-like pain, pressure in head, skull ache
FOLLOW_UP_QUESTIONS: How long have you been experiencing headache? | Is the headache getting worse over time? | Have you taken any medication for headache? | Do you have any other symptoms along with headache?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hypertension persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_23_triage,symptom_triage,"headache, chest pain, dizziness, loss of balance, lack of concentration, head pain, migraine-like pain, pressure in head, skull ache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: headache, chest pain, dizziness, loss of balance, lack of concentration, head pain, migraine-like pain, pressure in head, skull ache
POSSIBLE_CONDITION: Hypertension
SEVERITY_LEVEL: High
FOLLOW_UP_QUESTIONS: How long have you been experiencing headache? | Is the headache getting worse over time? | Have you taken any medication for headache? | Do you have any other symptoms along with headache?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hypertension persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_24,symptom_disease,"skin rash, pus filled pimples, blackheads, scurring, skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation","TYPE: SYMPTOM_DISEASE
DISEASE: Acne
SYMPTOMS: skin rash, pus filled pimples, blackheads, scurring
SYMPTOM_SYNONYMS: skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing skin rash? | Is the skin rash getting worse over time? | Have you taken any medication for skin rash? | Do you have any other symptoms along with skin rash?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Acne persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_24_triage,symptom_triage,"skin rash, pus filled pimples, blackheads, scurring, skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: skin rash, pus filled pimples, blackheads, scurring, skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation
POSSIBLE_CONDITION: Acne
SEVERITY_LEVEL: Low
FOLLOW_UP_QUESTIONS: How long have you been experiencing skin rash? | Is the skin rash getting worse over time? | Have you taken any medication for skin rash? | Do you have any other symptoms along with skin rash?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Acne persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_25,symptom_disease,"itching, nodal skin eruptions, dischromic  patches, itching related discomfort, mild itching, severe itching, itching sensation","TYPE: SYMPTOM_DISEASE
DISEASE: Fungal Infection
SYMPTOMS: itching, nodal skin eruptions, dischromic  patches
SYMPTOM_SYNONYMS: itching related discomfort, mild itching, severe itching, itching sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Fungal Infection persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_25_triage,symptom_triage,"itching, nodal skin eruptions, dischromic  patches, itching related discomfort, mild itching, severe itching, itching sensation","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: itching, nodal skin eruptions, dischromic  patches, itching related discomfort, mild itching, severe itching, itching sensation
POSSIBLE_CONDITION: Fungal Infection
SEVERITY_LEVEL: Low
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Fungal Infection persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
